410418442	20140218	201402	2014	2014.1315	USAGOV	BARACK OBAMA	USA					GOV			USAGOV	ATLANTA	USA					GOV			0	190	190	19	4	-10.0	6	1	6	-4.76190476190476	2	Georgia, United States	US	USGA		0	0	GA	2	Georgia, United States	US	USGA		0	0	GA	2	Georgia, United States	US	USGA		0	0	GA	20150218233000	http://news.yahoo.com/atlanta-ex-fire-chief-sues-firing-book-slamming-230924727--finance.html
410418443	20140218	201402	2014	2014.1315	chy	CHEYENNE			chy						USA	WYOMING	USA								1	173	173	17	4	-5.0	4	1	4	1.41843971631206	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20150218233000	http://www.washingtontimes.com/news/2015/feb/18/horses-rounded-up-in-wyoming-to-be-offered-at-blm-/
410418444	20150119	201501	2015	2015.0521	EDU	SCHOOL						EDU			AFR	AFRICA	AFR								1	051	051	05	1	3.4	2	1	2	2.57648953301127	3	George Rogers Clark High School, Kentucky, United States	US	USKY	KY049	37.979	-84.1922	492784	3	George Rogers Clark High School, Kentucky, United States	US	USKY		37.979	-84.1922	492784	3	George Rogers Clark High School, Kentucky, United States	US	USKY		37.979	-84.1922	492784	20150218233000	http://www.wtvq.com/story/d/story/african-american-history-class-is-1-of-a-kind/41631/zRtR23VV30ezjHYM3Lwxmg
410418445	20150119	201501	2015	2015.0521	EDU	SCHOOL						EDU			AFR	AFRICA	AFR								1	051	051	05	1	3.4	2	1	2	2.57648953301127	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20150218233000	http://www.wtvq.com/story/d/story/african-american-history-class-is-1-of-a-kind/41631/zRtR23VV30ezjHYM3Lwxmg
410418446	20150119	201501	2015	2015.0521	GBR	UNITED KINGDOM	GBR																		1	1712	171	17	4	-9.2	4	1	4	-2.67857142857143	1	United Kingdom	UK	UK		54	-2	UK	0								1	United Kingdom	UK	UK		54	-2	UK	20150218233000	http://www.cbc.ca/news/canada/manitoba/wet-n-wild-waterpark-should-be-demolished-says-mayor-1.2962485
410418447	20150119	201501	2015	2015.0521	LBY	LIBYA	LBY																		0	173	173	17	4	-5.0	2	1	2	-8.79712746858168	1	Libya	LY	LY		25	17	LY	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20150218233000	http://www.newsbug.info/news/national/prosecutor-terror-trial-defendant-eagerly-served-bin-laden/article_5cecaf12-31b6-5c45-b9b7-a1ab813b514d.html
410418448	20150119	201501	2015	2015.0521	LEG	CONGRESS						LEG			MMR	YANGON	MMR								1	042	042	04	1	1.9	8	1	8	-0.44910179640719	4	Yangon, Yangon, Myanmar	BM	BM17	41840	16.8053	96.1561	-440623	4	Yangon, Yangon, Myanmar	BM	BM17	41840	16.8053	96.1561	-440623	4	Yangon, Yangon, Myanmar	BM	BM17	41840	16.8053	96.1561	-440623	20150218233000	http://www.freemedia.at/newssview/article/ipiwoco-preview-un-special-rapporteur-david-kaye.html
410418449	20150119	201501	2015	2015.0521	MMR	YANGON	MMR								LEG	CONGRESS						LEG			1	043	043	04	1	2.8	8	1	8	-0.44910179640719	4	Yangon, Yangon, Myanmar	BM	BM17	41840	16.8053	96.1561	-440623	4	Yangon, Yangon, Myanmar	BM	BM17	41840	16.8053	96.1561	-440623	4	Yangon, Yangon, Myanmar	BM	BM17	41840	16.8053	96.1561	-440623	20150218233000	http://www.freemedia.at/newssview/article/ipiwoco-preview-un-special-rapporteur-david-kaye.html
410418450	20150119	201501	2015	2015.0521	TUR	TURK	TUR								CHN	CHINESE	CHN								0	173	173	17	4	-5.0	5	1	5	-6.88622754491018	1	Turkey	TU	TU		39	35	TU	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	1	Turkey	TU	TU		39	35	TU	20150218233000	http://chinadigitaltimes.net/2015/02/xinjiang-violence-global-fight-terrorism/
410418451	20150119	201501	2015	2015.0521	USA	UNITED STATES	USA								AFR	AFRICA	AFR								1	051	051	05	1	3.4	2	1	2	2.57648953301127	3	George Rogers Clark High School, Kentucky, United States	US	USKY	KY049	37.979	-84.1922	492784	3	George Rogers Clark High School, Kentucky, United States	US	USKY		37.979	-84.1922	492784	3	George Rogers Clark High School, Kentucky, United States	US	USKY		37.979	-84.1922	492784	20150218233000	http://www.wtvq.com/story/d/story/african-american-history-class-is-1-of-a-kind/41631/zRtR23VV30ezjHYM3Lwxmg
410418452	20150119	201501	2015	2015.0521	USA	UNITED STATES	USA								AFR	AFRICA	AFR								1	051	051	05	1	3.4	4	1	4	2.57648953301127	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20150218233000	http://www.wtvq.com/story/d/story/african-american-history-class-is-1-of-a-kind/41631/zRtR23VV30ezjHYM3Lwxmg
410418453	20150119	201501	2015	2015.0521	USA	NEBRASKA	USA								JUD	STATE SUPREME COURT						JUD			0	115	115	11	3	-2.0	2	1	2	-0.41407867494824	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20150218233000	http://www.washingtontimes.com/news/2015/feb/18/pipeline-foes-to-continue-suits-regardless-of-fede/
410418454	20150119	201501	2015	2015.0521	USACVL	NEBRASKA	USA					CVL			USA	NEBRASKA	USA								0	115	115	11	3	-2.0	4	1	4	-0.41407867494824	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20150218233000	http://www.washingtontimes.com/news/2015/feb/18/pipeline-foes-to-continue-suits-regardless-of-fede/
410418455	20150119	201501	2015	2015.0521	USACVL	UNITED STATES	USA					CVL			USA	UNITED STATES	USA								0	115	115	11	3	-2.0	2	1	2	-0.41407867494824	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20150218233000	http://www.washingtontimes.com/news/2015/feb/18/pipeline-foes-to-continue-suits-regardless-of-fede/
410418456	20150211	201502	2015	2015.1123											CVL	CONSTITUENT						CVL			1	020	020	02	1	3.0	4	1	4	-0.16181229773463	0								4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	20150218233000	http://news.nationalpost.com/2015/02/18/mpp-takes-stand-on-vaccines-refuses-to-sign-constituents-exemption-letter-for-daughters-mmr-immunization/
410418457	20150211	201502	2015	2015.1123											CVL	CONSTITUENT						CVL			1	051	051	05	1	3.4	4	1	4	-0.16181229773463	0								4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	20150218233000	http://news.nationalpost.com/2015/02/18/mpp-takes-stand-on-vaccines-refuses-to-sign-constituents-exemption-letter-for-daughters-mmr-immunization/
410418458	20150211	201502	2015	2015.1123											LBN	LEBANON	LBN								0	017	017	01	1	0.0	6	1	6	-2.34375	0								4	Arsal, Mohafazat Baalbek-Hermel, Lebanon	LE	LE11	26358	34.1794	36.4208	-804687	4	Arsal, Mohafazat Baalbek-Hermel, Lebanon	LE	LE11	26358	34.1794	36.4208	-804687	20150218233000	http://www.dailystar.com.lb/News/Lebanon-News/2015/Feb-19/287969-hariri-kaag-discuss-presidential-stalemate-security-refugee-crisis.ashx
410418459	20150211	201502	2015	2015.1123											LBN	LEBANON	LBN								0	042	042	04	1	1.9	6	1	6	-2.34375	0								4	Arsal, Mohafazat Baalbek-Hermel, Lebanon	LE	LE11	26358	34.1794	36.4208	-804687	4	Arsal, Mohafazat Baalbek-Hermel, Lebanon	LE	LE11	26358	34.1794	36.4208	-804687	20150218233000	http://www.dailystar.com.lb/News/Lebanon-News/2015/Feb-19/287969-hariri-kaag-discuss-presidential-stalemate-security-refugee-crisis.ashx
410418460	20150211	201502	2015	2015.1123											LEG	PARLIAMENT						LEG			1	051	051	05	1	3.4	6	1	6	0.4914004914005	0								1	Australia	AS	AS		-27	133	AS	1	Australia	AS	AS		-27	133	AS	20150218233000	http://www.stockjournal.com.au/news/agriculture/general/news/tough-road-for-uni-reforms/2724082.aspx
410418461	20150211	201502	2015	2015.1123											MIL	ARMY CHIEF						MIL			1	043	043	04	1	2.8	1	1	1	0.47619047619048	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	3	Joint Base Pearl Harbor Hickam, Hawaii, United States	US	USHI		21.3493	-157.944	2707819	20150218233000	http://www.hawaiinewsnow.com/story/28142788/local-connection-hawaii-military-drawdown
410418462	20150211	201502	2015	2015.1123											MYS	KELANTAN	MYS								1	036	036	03	1	4.0	5	1	5	0.33112582781457	0								0								0								20150218233000	http://www.thestar.com.my/News/Nation/2015/02/19/Nomination-for-Chempaka-state-seat-byelection-on-March-10/
410418463	20150211	201502	2015	2015.1123	AUS	AUSTRALIA	AUS								LEG	PARLIAMENT						LEG			1	051	051	05	1	3.4	4	1	4	0.4914004914005	1	Australia	AS	AS		-27	133	AS	1	Australia	AS	AS		-27	133	AS	1	Australia	AS	AS		-27	133	AS	20150218233000	http://www.stockjournal.com.au/news/agriculture/general/news/tough-road-for-uni-reforms/2724082.aspx
410418464	20150211	201502	2015	2015.1123	CANGOVHLH	ONTARIO	CAN					GOV	HLH		HLH	DOCTOR						HLH			0	020	020	02	1	3.0	5	1	5	-0.16181229773463	4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	20150218233000	http://news.nationalpost.com/2015/02/18/mpp-takes-stand-on-vaccines-refuses-to-sign-constituents-exemption-letter-for-daughters-mmr-immunization/
410418465	20150211	201502	2015	2015.1123	CRM	ILLEGAL IMMIGRANT						CRM			TGO	TOGOLESE	TGO								1	112	112	11	3	-2.0	8	1	8	-7.7720207253886	1	Togo	TO	TO		8	1.1667	TO	1	Togo	TO	TO		8	1.1667	TO	1	Togo	TO	TO		8	1.1667	TO	20150218233000	http://www.tribune.com.ng/news/news-headlines/item/29881-50-illegal-immigrants-arrested-in-ogun
410418466	20150211	201502	2015	2015.1123	EDU	STUDENT						EDU			PNG	MANUS	PNG								1	051	051	05	1	3.4	10	1	10	4.19847328244275	0								0								0								20150218233000	http://www.orchardparkbee.com/news/2015-02-19/Local_News/Manus_Christi_award_honors_Canisius_senior.html
